OBJECTID,VALUE,long,lat,X,Y
30205,162163,-122.3703634,47.56704848,-122.3703634,47.56704848
30206,256125,-122.3703634,47.56704848,-122.3703634,47.56704848
30207,144000,-122.3143955,47.58284632,-122.3143955,47.58284632
30208,144000,-122.3693398,47.56673761,-122.3693397,47.56673761
30209,6585005,-122.3258471,47.60154828,-122.3258471,47.60154828
30210,3416323,-122.3258471,47.60154828,-122.3258471,47.60154828
30211,74481,-122.2934472,47.57371688,-122.2934471,47.57371688
30212,104814,-122.2934472,47.57371688,-122.2934471,47.57371688
30213,78632,-122.2934472,47.57371688,-122.2934471,47.57371688
30214,1590877,-122.3278806,47.6366295,-122.3278806,47.6366295
30217,328781,-122.3688486,47.68810102,-122.3688486,47.68810102
30218,0,-122.3047146,47.67564759,-122.3047146,47.67564759
30219,290465,-122.29994,47.59541937,-122.29994,47.59541937
30220,315100,-122.3888294,47.5573128,-122.3888294,47.55731279
30221,2740,-122.3050115,47.61943098,-122.3050115,47.61943098
30222,19505,-122.3050115,47.61943098,-122.3050115,47.61943098
30223,297882,-122.359606,47.67211185,-122.359606,47.67211185
30224,118886,-122.3128467,47.58510766,-122.3128467,47.58510766
30225,383055,-122.3128467,47.58510766,-122.3128467,47.58510766
30226,121183,-122.3430548,47.69511425,-122.3430548,47.69511425
30227,121183,-122.3430548,47.69511425,-122.3430548,47.69511425
30228,2999112,-122.3937619,47.58945679,-122.3937619,47.58945679
30229,138000,-122.2919592,47.53216146,-122.2919592,47.53216145
30230,421397,-122.2964093,47.61923708,-122.2964093,47.61923708
30231,100000,-122.4035877,47.56949273,-122.4035877,47.56949273
30232,232000,-122.3897575,47.52207207,-122.3897575,47.52207207
30233,248000,-122.3897575,47.52207207,-122.3897575,47.52207207
30234,665112,-122.39917,47.65948887,-122.39917,47.65948887
30235,140738,-122.2896623,47.65959969,-122.2896623,47.65959969
30236,75396,-122.265078,47.50586566,-122.265078,47.50586565
30238,86466,-122.3445179,47.52776273,-122.3445179,47.52776273
30239,209130,-122.3687001,47.54701217,-122.3687001,47.54701217
30240,269154,-122.3687001,47.54701217,-122.3687001,47.54701217
30241,216550,-122.3687001,47.54701217,-122.3687001,47.54701217
30242,229623,-122.3687001,47.54701217,-122.3687001,47.54701217
30243,229623,-122.3687001,47.54701217,-122.3687001,47.54701217
30244,207938,-122.3687001,47.54701217,-122.3687001,47.54701217
30245,178408,-122.3687001,47.54701217,-122.3687001,47.54701217
30246,209130,-122.3687001,47.54701217,-122.3687001,47.54701217
30247,216550,-122.3687001,47.54701217,-122.3687001,47.54701217
30248,205708,-122.3688426,47.54852939,-122.3688426,47.54852939
30249,363557,-122.3688426,47.54852939,-122.3688426,47.54852939
30250,207938,-122.3688426,47.54852939,-122.3688426,47.54852939
30251,205708,-122.3688426,47.54852939,-122.3688426,47.54852939
30252,205708,-122.3688426,47.54852939,-122.3688426,47.54852939
30253,36200,-122.3419195,47.61102002,-122.3419195,47.61102002
30254,20000,-122.3419195,47.61102002,-122.3419195,47.61102002
30255,696202,-122.3419195,47.61102002,-122.3419195,47.61102002
30256,547385,-122.3861928,47.54164613,-122.3861928,47.54164613
30257,221023,-122.3456896,47.66156721,-122.3456896,47.66156721
30258,228870,-122.3456896,47.66156721,-122.3456896,47.66156721
30259,0,-122.2632976,47.52043651,-122.2632976,47.52043651
30260,251027,-122.3420299,47.6933675,-122.3420299,47.6933675
30261,240316,-122.3420299,47.6933675,-122.3420299,47.6933675
30262,156213,-122.37832,47.67058673,-122.37832,47.67058673
30263,156213,-122.37832,47.67058673,-122.37832,47.67058673
30264,156213,-122.37832,47.67058673,-122.37832,47.67058673
30265,156213,-122.37832,47.67058673,-122.37832,47.67058673
30266,156213,-122.37832,47.67058673,-122.37832,47.67058673
30267,156213,-122.37832,47.67058673,-122.37832,47.67058673
30268,154590,-122.35166,47.65879004,-122.35166,47.65879004
30269,284700,-122.35166,47.65879004,-122.35166,47.65879004
30270,166750,-122.3361701,47.70739695,-122.33617,47.70739695
30271,210000,-122.3361701,47.70739695,-122.33617,47.70739695
30272,209000,-122.3361701,47.70739695,-122.33617,47.70739695
30273,161209,-122.3247309,47.5189344,-122.3247309,47.5189344
30275,1087196,-122.322751,47.70092599,-122.322751,47.70092599
30276,1,-122.2838917,47.72926546,-122.2838917,47.72926546
30277,203000,-122.3946316,47.67833178,-122.3946316,47.67833178
30278,191000,-122.3318474,47.73011975,-122.3318474,47.73011975
30279,125811,-122.2671271,47.52819056,-122.2671271,47.52819056
30280,370000,-122.2666732,47.55961768,-122.2666732,47.55961768
30281,0,-122.3076223,47.67048884,-122.3076223,47.67048884
30282,147180,-122.2852479,47.565629,-122.2852479,47.565629
30283,210000,-122.3455786,47.53499803,-122.3455786,47.53499803
30284,270085,-122.3834487,47.54733297,-122.3834487,47.54733297
30285,389124,-122.3268372,47.64101454,-122.3268372,47.64101454
30286,212034,-122.3001025,47.53980288,-122.3001024,47.53980288
30287,20000,-122.3212319,47.65217271,-122.3212319,47.65217271
30288,53200,-122.3234904,47.53095741,-122.3234904,47.53095741
30289,1,-122.3561517,47.64759472,-122.3561517,47.64759472
30290,253008,-122.2544015,47.67212273,-122.2544015,47.67212272
30291,303000,-122.3848328,47.5126492,-122.3848328,47.5126492
30292,370189,-122.3311339,47.61687379,-122.3311339,47.61687379
30293,872599,-122.3570086,47.63145269,-122.3570086,47.63145269
30294,346361,-122.284739,47.69070462,-122.284739,47.69070462
30295,354379,-122.3529243,47.6355577,-122.3529243,47.6355577
30296,289000,-122.4185313,47.57710252,-122.4185313,47.57710252
30297,0,-122.4185313,47.57710252,-122.4185313,47.57710252
30298,0,-122.3299161,47.55361024,-122.3299161,47.55361024
30299,5000,-122.3436248,47.68789649,-122.3436248,47.68789649
30300,1885800,-122.3324506,47.60273996,-122.3324506,47.60273996
30301,300312,-122.2932876,47.62847928,-122.2932876,47.62847928
30302,307128,-122.4054462,47.57052105,-122.4054462,47.57052105
30303,243856,-122.3125404,47.55396937,-122.3125404,47.55396937
30304,378771,-122.2796358,47.6313402,-122.2796358,47.6313402
30305,376558,-122.283917,47.55717121,-122.283917,47.55717121
30306,284299,-122.3095183,47.71366031,-122.3095183,47.71366031
30307,247000,-122.4144165,47.57354477,-122.4144165,47.57354477
30308,698000,-122.2970274,47.56479712,-122.2970274,47.56479712
30309,279000,-122.3462104,47.65144976,-122.3462104,47.65144976
30310,512000,-122.3462104,47.65144976,-122.3462104,47.65144976
30311,2000,-122.3246068,47.69244464,-122.3246067,47.69244464
30312,1000,-122.4089676,47.56738464,-122.4089676,47.56738464
30313,255144,-122.418435,47.57713536,-122.418435,47.57713536
30314,0,-122.418435,47.57713536,-122.418435,47.57713536
30315,79571,-122.3241838,47.71355198,-122.3241838,47.71355198
30316,178813,-122.3406834,47.52757677,-122.3406834,47.52757677
30317,196651,-122.340654,47.52740103,-122.340654,47.52740103
30318,205336,-122.3410919,47.52723095,-122.3410919,47.52723095
30319,0,-122.31033,47.58853991,-122.31033,47.58853991
30320,360151,-122.3958957,47.55348409,-122.3958957,47.55348409
30321,227000,-122.3480842,47.69669486,-122.3480842,47.69669486
30322,293360,-122.3658287,47.55359676,-122.3658287,47.55359676
30323,247900,-122.341171,47.66160172,-122.341171,47.66160172
30324,6000,-122.3621122,47.69092647,-122.3621122,47.69092647
30325,205708,-122.3693711,47.54669599,-122.3693711,47.54669599
30326,207938,-122.3693711,47.54669599,-122.3693711,47.54669599
30327,178408,-122.3693711,47.54669599,-122.3693711,47.54669599
30328,216550,-122.3693711,47.54669599,-122.3693711,47.54669599
30329,0,-122.3163522,47.65814415,-122.3163522,47.65814415
30330,56000,-122.3863151,47.65183594,-122.3863151,47.65183594
30331,11289,-122.3556473,47.67544886,-122.3556473,47.67544886
30332,280155,-122.3607093,47.52951503,-122.3607093,47.52951503
30333,184467,-122.3454375,47.65902305,-122.3454375,47.65902305
30334,1000,-122.3454375,47.65902305,-122.3454375,47.65902305
30335,241416,-122.2885798,47.54805018,-122.2885798,47.54805018
30336,133572,-122.3220981,47.72007535,-122.3220981,47.72007535
30337,220000,-122.2836885,47.53346838,-122.2836885,47.53346838
30338,35000,-122.3207793,47.53039561,-122.3207793,47.53039561
30340,108048,-122.401461,47.56690104,-122.401461,47.56690104
30341,99015,-122.2926284,47.56913846,-122.2926283,47.56913846
30342,90619,-122.3151158,47.56068075,-122.3151157,47.56068075
30343,156144,-122.3068811,47.56092084,-122.3068811,47.56092084
30344,0,-122.3068811,47.56092084,-122.3068811,47.56092084
30345,94030,-122.2820858,47.56060203,-122.2820858,47.56060202
30346,21500,-122.3691637,47.56494184,-122.3691637,47.56494184
30347,66366,-122.2885482,47.54329679,-122.2885482,47.54329679
30348,65000,-122.2884721,47.54298151,-122.2884721,47.54298151
30349,135000,-122.4040962,47.56071934,-122.4040962,47.56071934
30352,54700,-122.3986465,47.55246369,-122.3986465,47.55246369
30353,216000,-122.3964438,47.54357103,-122.3964438,47.54357103
30354,93000,-122.3960783,47.54306773,-122.3960783,47.54306773
30355,311165,-122.396931,47.54264996,-122.396931,47.54264996
30356,4000,-122.3965392,47.53963355,-122.3965392,47.53963355
30357,4231591,-122.343096,47.6319936,-122.343096,47.6319936
30358,8773,-122.3556439,47.68636219,-122.3556439,47.68636219
30359,0,-122.3550636,47.70820137,-122.3550636,47.70820136
30360,141324,-122.3693711,47.54669599,-122.3693711,47.54669599
30361,216550,-122.3693711,47.54669599,-122.3693711,47.54669599
30362,207938,-122.3693711,47.54669599,-122.3693711,47.54669599
30363,207938,-122.3693711,47.54669599,-122.3693711,47.54669599
30364,392490,-122.349626,47.62605078,-122.349626,47.62605078
30365,607194,-122.349626,47.62605078,-122.349626,47.62605078
30366,648942,-122.349626,47.62605078,-122.349626,47.62605078
30367,477593,-122.349626,47.62605078,-122.349626,47.62605078
30368,164000,-122.3714211,47.63647945,-122.3714211,47.63647945
30370,111734,-122.315041,47.56883075,-122.315041,47.56883075
30371,170105,-122.3438794,47.53125576,-122.3438794,47.53125576
30372,0,-122.3848946,47.52815526,-122.3848946,47.52815526
30373,189308,-122.3532066,47.699819,-122.3532066,47.699819
30374,160267,-122.3748094,47.54369846,-122.3748094,47.54369846
30375,344000,-122.2638095,47.51603647,-122.2638095,47.51603647
30376,278000,-122.3506904,47.68888906,-122.3506904,47.68888906
30377,175899,-122.308935,47.71918882,-122.308935,47.71918882
30378,122100,-122.3048739,47.69527486,-122.3048739,47.69527486
30379,52731,-122.4005318,47.65116076,-122.4005318,47.65116076
30380,60,-122.2728736,47.69857548,-122.2728736,47.69857548
30381,533753,-122.3958715,47.6696551,-122.3958715,47.6696551
30382,233000,-122.3200269,47.71710647,-122.3200269,47.71710647
30383,170462,-122.3132827,47.55169248,-122.3132827,47.55169248
30384,41143,-122.311631,47.66514593,-122.311631,47.66514593
30385,20000,-122.311631,47.66514593,-122.311631,47.66514593
30386,182257,-122.3930981,47.54376479,-122.3930981,47.54376479
30387,153032,-122.3578533,47.72940962,-122.3578533,47.72940962
30388,252000,-122.3411661,47.69723708,-122.3411661,47.69723708
30389,236000,-122.3411661,47.69723708,-122.3411661,47.69723708
30390,100000,-122.3557763,47.70420867,-122.3557763,47.70420867
30391,308000,-122.3394711,47.68969643,-122.3394711,47.68969643
30392,171028,-122.3996412,47.67790671,-122.3996412,47.67790671
30393,131738,-122.3131537,47.60397394,-122.3131537,47.60397394
30394,223489,-122.3131537,47.60397394,-122.3131537,47.60397394
30395,0,-122.3464414,47.66042521,-122.3464414,47.66042521
30396,282000,-122.3462919,47.66158317,-122.3462919,47.66158317
30397,145000,-122.3462919,47.66158317,-122.3462919,47.66158317
30398,223235,-122.3764551,47.69558078,-122.3764551,47.69558078
30399,8423990,-122.35376,47.61686516,-122.35376,47.61686516
30400,180254,-122.3545939,47.68048293,-122.3545939,47.68048293
30401,254000,-122.4018404,47.65112337,-122.4018404,47.65112337
30402,296205,-122.334453,47.72254696,-122.334453,47.72254696
30403,141997,-122.368825,47.56632119,-122.368825,47.56632119
30404,141997,-122.368825,47.56632119,-122.368825,47.56632119
30405,293348,-122.368825,47.56632119,-122.368825,47.56632119
30406,14000,-122.397022,47.63920109,-122.397022,47.63920109
30407,295000,-122.2860731,47.67238757,-122.2860731,47.67238757
30408,201468,-122.3421218,47.6954512,-122.3421218,47.6954512
30409,196018,-122.3421218,47.6954512,-122.3421218,47.6954512
30410,239098,-122.3142644,47.5796419,-122.3142644,47.57964189
30411,249470,-122.3142644,47.5796419,-122.3142644,47.57964189
30412,308838,-122.2952896,47.59319285,-122.2952896,47.59319285
30413,370143,-122.2952896,47.59319285,-122.2952896,47.59319285
30414,0,-122.2952896,47.59319285,-122.2952896,47.59319285
30415,1000,-122.2952896,47.59319285,-122.2952896,47.59319285
30416,187491,-122.2410983,47.5013026,-122.2410983,47.5013026
30417,219629,-122.3684881,47.63372219,-122.3684881,47.63372219
30418,248000,-122.3897648,47.52192471,-122.3897648,47.52192471
30419,232000,-122.3897648,47.52192471,-122.3897648,47.52192471
30420,219106,-122.275521,47.66460726,-122.275521,47.66460726
30421,401900,-122.3557926,47.65822838,-122.3557926,47.65822838
30422,24000,-122.3556155,47.6781531,-122.3556155,47.6781531
30423,346952,-122.3862318,47.65046474,-122.3862318,47.65046474
30424,352239,-122.3862318,47.65046474,-122.3862318,47.65046474
30425,733289,-122.3243978,47.63607948,-122.3243978,47.63607948
30426,216000,-122.3158297,47.7154865,-122.3158297,47.7154865
30427,191692,-122.27636,47.53256798,-122.27636,47.53256798
30428,191692,-122.27636,47.53256798,-122.27636,47.53256798
30429,197773,-122.27636,47.53256798,-122.27636,47.53256798
30430,194629,-122.27636,47.53256798,-122.27636,47.53256798
30431,204000,-122.3611661,47.62694379,-122.3611661,47.62694379
30432,159000,-122.3611661,47.62694379,-122.3611661,47.62694379
30433,303121,-122.3913694,47.52646613,-122.3913694,47.52646613
30434,294024,-122.4026457,47.65543762,-122.4026457,47.65543762
30435,283507,-122.3867866,47.54912142,-122.3867866,47.54912142
30436,283507,-122.3867866,47.54912142,-122.3867866,47.54912142
30437,283507,-122.3867866,47.54912142,-122.3867866,47.54912142
30438,196000,-122.2893704,47.56583098,-122.2893704,47.56583098
30439,184588,-122.2663654,47.54551182,-122.2663654,47.54551182
30440,1478426,-122.3817255,47.67045621,-122.3817255,47.67045621
30441,143472,-122.3184015,47.60576795,-122.3184015,47.60576795
30442,143472,-122.3184015,47.60576795,-122.3184015,47.60576795
30443,143472,-122.3184015,47.60576795,-122.3184015,47.60576795
30444,143472,-122.3184015,47.60576795,-122.3184015,47.60576795
30445,393855,-122.4070666,47.64883863,-122.4070666,47.64883863
30446,1363000,-122.327082,47.62789043,-122.327082,47.62789043
30447,122000,-122.3617115,47.54450749,-122.3617115,47.54450749
30448,205696,-122.3619119,47.54385828,-122.3619119,47.54385828
30449,784614,-122.3869298,47.5845794,-122.3869298,47.5845794
30450,489335,-122.3869298,47.5845794,-122.3869298,47.5845794
30451,1597000,-122.3219394,47.6202379,-122.3219394,47.62023789
30452,334271,-122.3940033,47.67147312,-122.3940033,47.67147312
30453,339602,-122.2849405,47.6260568,-122.2849405,47.6260568
30454,266099,-122.2906827,47.59063517,-122.2906827,47.59063517
30455,142859,-122.3249281,47.63877836,-122.3249281,47.63877836
30456,136500,-122.35937,47.56787917,-122.35937,47.56787917
30457,233517,-122.3026702,47.60411407,-122.3026702,47.60411407
30458,299996,-122.3026702,47.60411407,-122.3026702,47.60411407
30459,367000,-122.3114371,47.71419348,-122.311437,47.71419348
30460,367000,-122.3114371,47.71419348,-122.311437,47.71419348
30461,334000,-122.4081465,47.56869123,-122.4081465,47.56869123
30462,332035,-122.3027607,47.72706674,-122.3027607,47.72706674
30463,314557,-122.329106,47.63755407,-122.329106,47.63755407
30464,206645,-122.2753833,47.56112134,-122.2753832,47.56112134
30465,10000,-122.315533,47.6670977,-122.315533,47.6670977
30466,204030,-122.3242656,47.67237756,-122.3242656,47.67237756
30467,180877,-122.3071749,47.54670479,-122.3071749,47.54670479
30468,149000,-122.2983289,47.56303211,-122.2983289,47.56303211
30469,190000,-122.2983289,47.56303211,-122.2983289,47.56303211
30470,157000,-122.2983289,47.56303211,-122.2983289,47.56303211
30471,157000,-122.2983289,47.56303211,-122.2983289,47.56303211
30472,145000,-122.2983289,47.56303211,-122.2983289,47.56303211
30473,129207,-122.370885,47.53873886,-122.370885,47.53873886
30474,215000,-122.3590352,47.5339711,-122.3590352,47.5339711
30475,334424,-122.2627046,47.55467568,-122.2627046,47.55467568
30476,568484,-122.3836737,47.56255734,-122.3836737,47.56255734
30477,103573,-122.3589153,47.5194155,-122.3589153,47.5194155
30478,342593,-122.3976856,47.65821599,-122.3976856,47.65821599
30479,283000,-122.2768699,47.52057213,-122.2768699,47.52057213
30480,7162318,-122.3493146,47.61364326,-122.3493146,47.61364326
30481,291856,-122.4020224,47.66402429,-122.4020224,47.66402429
30482,295156,-122.2909873,47.69497552,-122.2909873,47.69497551
30483,50000,-122.3951866,47.64018765,-122.3951865,47.64018765
30486,0,-122.405278,47.66521453,-122.405278,47.66521453
30487,255300,-122.4060182,47.66532728,-122.4060182,47.66532728
30488,72000,-122.2688398,47.50647135,-122.2688398,47.50647135
30491,41230,-122.2796127,47.54227017,-122.2796127,47.54227017
30492,111000,-122.2707426,47.54327249,-122.2707426,47.54327249
30493,173303,-122.2630508,47.54300001,-122.2630508,47.54300001
30494,0,-122.2631576,47.54325942,-122.2631576,47.54325942
30495,109000,-122.3545282,47.55395664,-122.3545281,47.55395664
30496,114230,-122.3237071,47.55152273,-122.3237071,47.55152273
30497,31038,-122.3004432,47.59143155,-122.3004432,47.59143155
30498,139556,-122.2907216,47.59099876,-122.2907216,47.59099876
30499,20700,-122.3915946,47.63185022,-122.3915946,47.63185022
30500,0,-122.3617576,47.53394533,-122.3617576,47.53394533
30501,20635,-122.3599478,47.64758479,-122.3599478,47.64758479
30502,94300,-122.3700006,47.56669953,-122.3700006,47.56669953
30503,5000,-122.2854316,47.6244787,-122.2854316,47.6244787
30504,2000,-122.284518,47.62578306,-122.284518,47.62578306
30505,0,-122.2854745,47.62412809,-122.2854745,47.62412809
30507,140500,-122.3891429,47.59221028,-122.3891429,47.59221028
30510,0,-122.267468,47.55804845,-122.267468,47.55804845
30511,0,-122.267317,47.55796154,-122.267317,47.55796154
30512,1809497,-122.355892,47.64847728,-122.355892,47.64847728
30513,19600,-122.2586252,47.51119164,-122.2586252,47.51119164
30515,0,-122.3755693,47.52669868,-122.3755693,47.52669867
30516,13000,-122.2958146,47.56647054,-122.2958146,47.56647054
30517,89902,-122.2950182,47.56580276,-122.2950182,47.56580276
30519,0,-122.2821897,47.56596073,-122.2821897,47.56596073
30520,1216397,-122.3564518,47.63856083,-122.3564518,47.63856083
30521,0,-122.2782688,47.52634656,-122.2782688,47.52634656
30522,582784,-122.2854256,47.62397242,-122.2854256,47.62397242
30523,0,-122.3280598,47.63870024,-122.3280598,47.63870024
30524,0,-122.3280677,47.63878703,-122.3280677,47.63878703
30525,57000,-122.3669889,47.69753962,-122.3669889,47.69753962
30527,155900,-122.3231868,47.61364771,-122.3231868,47.61364771
30528,250000,-122.3231868,47.61364771,-122.3231868,47.61364771
30529,255000,-122.3218442,47.54348409,-122.3218442,47.54348409
30530,0,-122.3446623,47.692022,-122.3446623,47.69202199
30531,0,-122.3431857,47.6277445,-122.3431857,47.6277445
30532,0,-122.3430533,47.63281985,-122.3430533,47.63281985
30533,163092,-122.4059943,47.66565846,-122.4059943,47.66565846
30534,0,-122.292154,47.62387028,-122.292154,47.62387028
30535,76506,-122.2999995,47.59273326,-122.2999995,47.59273326
30536,62752,-122.2962062,47.59295687,-122.2962062,47.59295687
30537,67638,-122.2961604,47.59355669,-122.2961604,47.59355669
30538,62752,-122.2960786,47.59294154,-122.2960786,47.59294154
30540,163400,-122.2703109,47.54629884,-122.2703109,47.54629884
30541,125187,-122.3881212,47.52430933,-122.3881212,47.52430933
30542,159355,-122.3882891,47.52435718,-122.3882891,47.52435718
30545,293697,-122.3920746,47.52715941,-122.3920746,47.52715941
30546,59698,-122.3602513,47.6550563,-122.3602513,47.65505629
30547,1977037,-122.3755034,47.64270968,-122.3755034,47.64270968
30548,640910,-122.3755034,47.64270968,-122.3755034,47.64270968
30551,0,-122.2608591,47.52760975,-122.2608591,47.52760975
30553,400000,-122.3555184,47.62996648,-122.3555184,47.62996648
30555,75530,-122.2811937,47.55683262,-122.2811937,47.55683262
30558,85000,-122.2983072,47.57493342,-122.2983071,47.57493342
30560,190418,-122.3880105,47.52584233,-122.3880105,47.52584233
30561,134226,-122.3030047,47.54486586,-122.3030047,47.54486585
30562,171567,-122.3864184,47.63760172,-122.3864184,47.63760172
30564,305791,-122.2848528,47.54953791,-122.2848528,47.54953791
30565,0,-122.3219598,47.70289789,-122.3219598,47.70289789
30572,84135,-122.2754733,47.52728772,-122.2754733,47.52728772
30573,73854,-122.2754548,47.52760589,-122.2754548,47.52760588
30575,0,-122.2608763,47.51975608,-122.2608763,47.51975608
30576,421061,-122.3835694,47.50137997,-122.3835694,47.50137997
30577,0,-122.3972076,47.5482485,-122.3972076,47.5482485
30578,473367,-122.3992525,47.58397081,-122.3992525,47.58397081
30579,0,-122.2965264,47.59275244,-122.2965264,47.59275244
30580,107935,-122.3907008,47.544941,-122.3907008,47.544941
30581,113402,-122.2869328,47.57090289,-122.2869328,47.57090289
30582,113402,-122.2869328,47.57090289,-122.2869328,47.57090289
30583,89607,-122.286901,47.56964376,-122.2869009,47.56964376
30584,10406,-122.280135,47.52907939,-122.280135,47.52907939
30586,305388,-122.3535501,47.64706255,-122.3535501,47.64706255
30587,18513,-122.3292472,47.55434372,-122.3292472,47.55434372
30589,25424,-122.3592607,47.64708719,-122.3592607,47.64708719
30590,1163000,-122.3246999,47.59820348,-122.3246999,47.59820348
30591,748000,-122.3156982,47.59858424,-122.3156982,47.59858424
30592,25000,-122.3078992,47.59855469,-122.3078992,47.59855469
30594,0,-122.2966442,47.59784592,-122.2966442,47.59784592
30595,85000,-122.2966442,47.59784592,-122.2966442,47.59784592
30597,25000,-122.283948,47.55896037,-122.283948,47.55896037
30599,115533,-122.2818938,47.56048958,-122.2818938,47.56048958
30601,0,-122.4043847,47.56910865,-122.4043847,47.56910865
30602,0,-122.3717753,47.56874284,-122.3717753,47.56874284
30603,0,-122.371826,47.56937174,-122.371826,47.56937174
30605,117508,-122.2718954,47.55315641,-122.2718954,47.55315641
30606,135000,-122.2632112,47.553574,-122.2632112,47.553574
30607,179600,-122.3184203,47.63527326,-122.3184203,47.63527326
30608,92374,-122.3215428,47.52285878,-122.3215428,47.52285878
30609,5000,-122.3665721,47.65097282,-122.3665721,47.65097282
30611,138600,-122.2700267,47.50047569,-122.2700267,47.50047569
30612,0,-122.3869898,47.63819419,-122.3869898,47.63819419
30613,120700,-122.2717385,47.53243616,-122.2717385,47.53243616
30614,54315,-122.4061385,47.64669757,-122.4061385,47.64669757
30615,250295,-122.4058169,47.64664154,-122.4058169,47.64664154
30616,155357,-122.3585626,47.52986056,-122.3585626,47.52986056
30617,135495,-122.3013406,47.62640256,-122.3013406,47.62640256
30618,0,-122.3244872,47.52540286,-122.3244872,47.52540286
30619,84599,-122.3244872,47.52540286,-122.3244872,47.52540286
30620,176900,-122.3588471,47.64935387,-122.3588471,47.64935387
30621,2000,-122.311487,47.57754804,-122.311487,47.57754804
30622,0,-122.3646911,47.55179773,-122.3646911,47.55179773
30623,0,-122.3704001,47.55163447,-122.3704001,47.55163447
30624,35954,-122.3900663,47.55235606,-122.3900663,47.55235606
30625,73000,-122.3565277,47.54268468,-122.3565277,47.54268468
30626,67459,-122.3268975,47.52543603,-122.3268975,47.52543603
30627,40000,-122.3252177,47.5258136,-122.3252177,47.5258136
30628,0,-122.321416,47.5257857,-122.321416,47.5257857
30629,10000,-122.318798,47.52579358,-122.318798,47.52579358
30630,377857,-122.4155299,47.66899265,-122.4155299,47.66899265
30631,308630,-122.4159046,47.67001621,-122.4159046,47.67001621
30632,1000,-122.300418,47.62647718,-122.300418,47.62647718
30633,101895,-122.2800463,47.53234657,-122.2800463,47.53234657
30634,106822,-122.2793057,47.53234388,-122.2793057,47.53234388
30635,92374,-122.3242171,47.52538955,-122.3242171,47.52538955
30636,0,-122.416914,47.66876929,-122.416914,47.66876929
30637,137000,-122.3538664,47.55398076,-122.3538664,47.55398076
30638,128407,-122.3540904,47.55399822,-122.3540904,47.55399822
30639,125000,-122.3543455,47.55396661,-122.3543455,47.55396661
30650,578547,-122.3228303,47.61917363,-122.3228303,47.61917363
30651,0,-122.3077921,47.61820126,-122.3077921,47.61820126
30652,1077900,-122.3077921,47.61820126,-122.3077921,47.61820126
30653,898000,-122.3077921,47.61820126,-122.3077921,47.61820126
30654,772104,-122.323931,47.61828296,-122.323931,47.61828296
30655,6000,-122.3166815,47.61894656,-122.3166815,47.61894656
30656,241957,-122.3052676,47.61868019,-122.3052676,47.61868018
30657,75651,-122.2980083,47.61870822,-122.2980083,47.61870822
30659,491607,-122.3411448,47.69881123,-122.3411448,47.69881123
30660,491607,-122.3411448,47.69881123,-122.3411448,47.69881123
30661,249387,-122.3405994,47.69726993,-122.3405994,47.69726993
30662,275779,-122.3405994,47.69726993,-122.3405994,47.69726993
30663,0,-122.3405076,47.69145918,-122.3405076,47.69145918
30664,362752,-122.3411854,47.69749833,-122.3411854,47.69749833
30665,0,-122.3410346,47.70641872,-122.3410346,47.70641872
30666,731864,-122.3411373,47.69663156,-122.3411373,47.69663156
30667,926448,-122.3411373,47.69663156,-122.3411373,47.69663156
30668,3000,-122.3857193,47.53456938,-122.3857193,47.53456938
30669,106422,-122.2784998,47.54924685,-122.2784998,47.54924685
30670,0,-122.3734834,47.56439048,-122.3734834,47.56439048
30671,0,-122.401596,47.6591068,-122.401596,47.6591068
30673,0,-122.3254846,47.63923819,-122.3254846,47.63923819
30674,50978,-122.3255148,47.6441886,-122.3255148,47.6441886
30675,0,-122.3214738,47.65083712,-122.3214738,47.65083712
30676,106205,-122.3074246,47.5576033,-122.3074246,47.5576033
30677,102393,-122.3089496,47.54857087,-122.3089496,47.54857087
30678,113613,-122.3105071,47.60376528,-122.3105071,47.60376528
30679,0,-122.3575262,47.52045937,-122.3575262,47.52045937
30680,131511,-122.3849828,47.64757089,-122.3849828,47.64757089
30681,6000,-122.3849828,47.64757089,-122.3849828,47.64757089
30682,533827,-122.3255583,47.62441932,-122.3255583,47.62441932
30683,34752,-122.3255896,47.6252373,-122.3255896,47.6252373
30684,190700,-122.3245589,47.62952791,-122.3245589,47.62952791
30685,81902,-122.2905432,47.56861343,-122.2905432,47.56861343
30686,40000,-122.3489083,47.65326451,-122.3489083,47.65326451
30687,385467,-122.3488669,47.65680402,-122.3488669,47.65680402
30689,0,-122.3488941,47.657467,-122.3488941,47.657467
30690,1078634,-122.3490323,47.66026165,-122.3490323,47.66026165
30691,146935,-122.3475372,47.68051161,-122.3475372,47.68051161
30692,36537,-122.3468803,47.68075895,-122.3468803,47.68075895
30693,0,-122.3474135,47.69085893,-122.3474135,47.69085893
30695,85996,-122.3491964,47.6585024,-122.3491964,47.6585024
30696,42810,-122.3484374,47.65881027,-122.3484374,47.65881027
30697,142100,-122.3482967,47.65881191,-122.3482967,47.65881191
30698,103059,-122.2435768,47.50298797,-122.2435768,47.50298797
30699,623850,-122.3653062,47.62538715,-122.3653062,47.62538715
30700,1,-122.3645895,47.6248988,-122.3645895,47.6248988
30701,102573,-122.3350313,47.73200692,-122.3350313,47.73200692
30702,2450,-122.3476329,47.67617732,-122.3476329,47.67617731
30706,0,-122.3585263,47.55558249,-122.3585263,47.55558249
30708,262162,-122.3558102,47.63005673,-122.3558102,47.63005673
